citation_number,location,plate_state,plate_number,vin,issue_date,due_date,status,amount_due,more_info_url,issuing_agency,comments,violations,image_urls,scraped_at
10516366,Cambridge Rd,MI,ELS5734,,2025-09-23 16:03:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImZlMjdhNzdiLWI4OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=fe27a77b-b898-f011-8e58-001dd8b724b7&MediaId=72491482-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=fe27a77b-b898-f011-8e58-001dd8b724b7&MediaId=74491482-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=fe27a77b-b898-f011-8e58-001dd8b724b7&MediaId=77491482-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=fe27a77b-b898-f011-8e58-001dd8b724b7&MediaId=8f491482-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=fe27a77b-b898-f011-8e58-001dd8b724b7&MediaId=034a1482-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=fe27a77b-b898-f011-8e58-001dd8b724b7&MediaId=074a1482-b898-f011-8e58-001dd8b724b7""]",2025-09-24 18:14:14.971994-04:00
10516367,Cambridge Rd,MI,EMX0497,,2025-09-23 16:05:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImY0ZGViNWM2LWI4OTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=f4deb5c6-b898-f011-8e58-001dd8b724b7&MediaId=bb2533d3-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f4deb5c6-b898-f011-8e58-001dd8b724b7&MediaId=c02533d3-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f4deb5c6-b898-f011-8e58-001dd8b724b7&MediaId=c52533d3-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f4deb5c6-b898-f011-8e58-001dd8b724b7&MediaId=c62533d3-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f4deb5c6-b898-f011-8e58-001dd8b724b7&MediaId=9d782bd9-b898-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=f4deb5c6-b898-f011-8e58-001dd8b724b7&MediaId=9f782bd9-b898-f011-8e58-001dd8b724b7""]",2025-09-26 11:32:54.503309-04:00
10516370,Walnut St,IL,CX51023,,2025-09-23 16:32:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImVmNjE5NWE5LWJjOTgtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=ef6195a9-bc98-f011-8e58-001dd8b724b7&MediaId=c326b594-be98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=ef6195a9-bc98-f011-8e58-001dd8b724b7&MediaId=c426b594-be98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=ef6195a9-bc98-f011-8e58-001dd8b724b7&MediaId=c926b594-be98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=ef6195a9-bc98-f011-8e58-001dd8b724b7&MediaId=cb26b594-be98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=ef6195a9-bc98-f011-8e58-001dd8b724b7&MediaId=cd26b594-be98-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=ef6195a9-bc98-f011-8e58-001dd8b724b7&MediaId=ce26b594-be98-f011-8e58-001dd8b724b7""]",2025-09-26 11:33:02.968162-04:00
10516374,E Kingsley St,TN,735BFNC,,2025-09-24 12:11:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImMyMDc5OTNlLTYxOTktZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S)TAKENTOWAWAYZONE,SIGNS","[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=c207993e-6199-f011-8e58-001dd8b724b7&MediaId=dd95894a-6199-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c207993e-6199-f011-8e58-001dd8b724b7&MediaId=e295894a-6199-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c207993e-6199-f011-8e58-001dd8b724b7&MediaId=e695894a-6199-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c207993e-6199-f011-8e58-001dd8b724b7&MediaId=7196894a-6199-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=c207993e-6199-f011-8e58-001dd8b724b7&MediaId=7896894a-6199-f011-8e58-001dd8b724b7""]",2025-09-24 18:14:37.994573-04:00
10516375,N Ingalls St,MI,EKY6745,,2025-09-24 12:13:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjNkNzEwODg0LTYxOTktZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S)TAKENTOWAWAYZONE,SIGNS","[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=3d710884-6199-f011-8e58-001dd8b724b7&MediaId=b467f59e-6199-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3d710884-6199-f011-8e58-001dd8b724b7&MediaId=b767f59e-6199-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3d710884-6199-f011-8e58-001dd8b724b7&MediaId=b867f59e-6199-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=3d710884-6199-f011-8e58-001dd8b724b7&MediaId=b967f59e-6199-f011-8e58-001dd8b724b7""]",2025-09-26 11:33:13.296996-04:00
10516376,Benjamin St,MI,7PPU48,,2025-09-24 14:51:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImJlYTQ0Mzk5LTc3OTktZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S) TAKEN | TOW AWAY ZONE, SIGNS POSTED, OVER HALF OF VEH IN TOW AWAY ZONE | WITHIN 20FT OF CROSSWALK","[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=bea44399-7799-f011-8e58-001dd8b724b7&MediaId=fbe03b9f-7799-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=bea44399-7799-f011-8e58-001dd8b724b7&MediaId=a1e23b9f-7799-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=bea44399-7799-f011-8e58-001dd8b724b7&MediaId=3ae33b9f-7799-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=bea44399-7799-f011-8e58-001dd8b724b7&MediaId=46e43b9f-7799-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=bea44399-7799-f011-8e58-001dd8b724b7&MediaId=c5e43b9f-7799-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=bea44399-7799-f011-8e58-001dd8b724b7&MediaId=c7e43b9f-7799-f011-8e58-001dd8b724b7""]",2025-09-26 11:33:18.961077-04:00
10516378,Dewey Ave,MI,EXB0497,,2025-09-24 16:20:00-04:00,,OPEN,35.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjQ3MjdjNTI2LTg0OTktZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",PHOTO(S)TAKENTOWAWAYZONE,"[""A20 C126 10:56 (2) A20-PARKED IN FRONT OF DRIVEWAY""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=4727c526-8499-f011-8e58-001dd8b724b7&MediaId=9e52fbca-8499-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4727c526-8499-f011-8e58-001dd8b724b7&MediaId=a452fbca-8499-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4727c526-8499-f011-8e58-001dd8b724b7&MediaId=03737a51-8599-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4727c526-8499-f011-8e58-001dd8b724b7&MediaId=10737a51-8599-f011-8e58-001dd8b724b7""]",2025-09-26 11:33:24.826441-04:00
10516381,E Madison St,MI,LN92N,,2025-09-25 10:14:00-04:00,,CLOSED DISMISSED,,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImU0MzQxZjM1LTFhOWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3380NOPAYMENTSINCE:8:31,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=e4341f35-1a9a-f011-8e58-001dd8b724b7&MediaId=c2316341-1a9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=e4341f35-1a9a-f011-8e58-001dd8b724b7&MediaId=97bc8147-1a9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=e4341f35-1a9a-f011-8e58-001dd8b724b7&MediaId=a3bc8147-1a9a-f011-8e58-001dd8b724b7""]",2025-09-26 11:33:32.238629-04:00
10516384,E Madison St,MI,EWW9915,,2025-09-25 10:18:00-04:00,,OPEN,15.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImE0YjZjNWMzLTFhOWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3321NOPAYMENTSINCE:5:34,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=a4b6c5c3-1a9a-f011-8e58-001dd8b724b7&MediaId=34cebfcf-1a9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a4b6c5c3-1a9a-f011-8e58-001dd8b724b7&MediaId=c917dcd5-1a9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=a4b6c5c3-1a9a-f011-8e58-001dd8b724b7&MediaId=ce17dcd5-1a9a-f011-8e58-001dd8b724b7""]",2025-09-26 11:33:39.406921-04:00
10516386,E Madison St,NC,VFY1254,,2025-09-25 10:20:00-04:00,,OPEN,15.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImU2MGU3NjBiLTFiOWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3315NOPAYMENTSINCE:4:57,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=e60e760b-1b9a-f011-8e58-001dd8b724b7&MediaId=59019b17-1b9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=e60e760b-1b9a-f011-8e58-001dd8b724b7&MediaId=3c22271e-1b9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=e60e760b-1b9a-f011-8e58-001dd8b724b7&MediaId=4322271e-1b9a-f011-8e58-001dd8b724b7""]",2025-09-26 11:33:44.558433-04:00
10516387,E Madison St,MI,EVU3610,,2025-09-25 10:21:00-04:00,,OPEN,15.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjZjMGY3NjBiLTFiOWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3309NOPAYMENTSINCE:9:34,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=6c0f760b-1b9a-f011-8e58-001dd8b724b7&MediaId=4722271e-1b9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=6c0f760b-1b9a-f011-8e58-001dd8b724b7&MediaId=4c22271e-1b9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=6c0f760b-1b9a-f011-8e58-001dd8b724b7&MediaId=5122271e-1b9a-f011-8e58-001dd8b724b7""]",2025-09-26 11:33:49.059071-04:00
10516388,E Madison St,MI,0MAN56,,2025-09-25 10:23:00-04:00,,SUSPENDED REVIEW,15.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjYyZThjZTUwLTFiOWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",SPACE:3305NOPAYMENTSINCE:7:15,"[""A01 C126 10:72 (1) A01-PARKED AT EXPIRED METER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=62e8ce50-1b9a-f011-8e58-001dd8b724b7&MediaId=6fe9ce50-1b9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=62e8ce50-1b9a-f011-8e58-001dd8b724b7&MediaId=14ebce50-1b9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=62e8ce50-1b9a-f011-8e58-001dd8b724b7&MediaId=c9ecce50-1b9a-f011-8e58-001dd8b724b7""]",2025-09-26 11:33:53.745300-04:00
10516392,S Division St,MI,DVT3067,,2025-09-25 10:38:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjhiYjM4MjkyLTFkOWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","TOWAWAYZONE,SIGNSPOSTEDPHOTO(S)","[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=8bb38292-1d9a-f011-8e58-001dd8b724b7&MediaId=7076e8d4-1d9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=8bb38292-1d9a-f011-8e58-001dd8b724b7&MediaId=f277e8d4-1d9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=8bb38292-1d9a-f011-8e58-001dd8b724b7&MediaId=077ae8d4-1d9a-f011-8e58-001dd8b724b7""]",2025-09-26 11:34:01.810168-04:00
10516395,Benjamin St,MI,DXE1165,,2025-09-25 10:45:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjA2YTMzNzYzLTFlOWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S)TAKENTOWAWAYZONE,SIGNS","[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=06a33763-1e9a-f011-8e58-001dd8b724b7&MediaId=33d9b9bb-1e9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=06a33763-1e9a-f011-8e58-001dd8b724b7&MediaId=8cd9b9bb-1e9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=06a33763-1e9a-f011-8e58-001dd8b724b7&MediaId=822a60c2-1e9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=06a33763-1e9a-f011-8e58-001dd8b724b7&MediaId=832a60c2-1e9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=06a33763-1e9a-f011-8e58-001dd8b724b7&MediaId=852a60c2-1e9a-f011-8e58-001dd8b724b7""]",2025-09-26 11:34:09.413114-04:00
10516397,Sybil St,MI,ENQ0450,,2025-09-25 10:50:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImJlNjViZDNhLTFmOWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",PHOTO(S)TAKENTOWAWAYZONE,"[""A20 C126 10:56 (2) A20-PARKED IN FRONT OF DRIVEWAY""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=be65bd3a-1f9a-f011-8e58-001dd8b724b7&MediaId=d8f2c24c-1f9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=be65bd3a-1f9a-f011-8e58-001dd8b724b7&MediaId=d9f2c24c-1f9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=be65bd3a-1f9a-f011-8e58-001dd8b724b7&MediaId=dbf2c24c-1f9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=be65bd3a-1f9a-f011-8e58-001dd8b724b7&MediaId=ddf2c24c-1f9a-f011-8e58-001dd8b724b7""]",2025-09-26 11:34:15.479519-04:00
10516398,Sybil St,MI,26ACH7,,2025-09-25 10:55:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjAwNmZlMmNiLTFmOWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S) TAKEN | TOW AWAY ZONE | VEHICLE MUST BE 4 FT FROM CURB CUT, VEH UNDER 1 FT FROM CURB CUT","[""A20 C126 10:56 (2) A20-PARKED IN FRONT OF DRIVEWAY""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=006fe2cb-1f9a-f011-8e58-001dd8b724b7&MediaId=1ee7a7f2-1f9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=006fe2cb-1f9a-f011-8e58-001dd8b724b7&MediaId=22e7a7f2-1f9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=006fe2cb-1f9a-f011-8e58-001dd8b724b7&MediaId=23e7a7f2-1f9a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=006fe2cb-1f9a-f011-8e58-001dd8b724b7&MediaId=5bc04238-2e9a-f011-8e58-001dd8b724b7""]",2025-09-26 11:34:20.714895-04:00
10516401,Wall St,MS,LXG002,,2025-09-26 10:16:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjIyYTFjMWE1LWUzOWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",PHOTO(S)TAKENSEC10:1384(3)TABE,"[""A29 C126 10:138 (3) A29-PARKING OTHER""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=22a1c1a5-e39a-f011-8e58-001dd8b724b7&MediaId=4d9d62b2-e39a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=22a1c1a5-e39a-f011-8e58-001dd8b724b7&MediaId=509d62b2-e39a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=22a1c1a5-e39a-f011-8e58-001dd8b724b7&MediaId=529d62b2-e39a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=22a1c1a5-e39a-f011-8e58-001dd8b724b7&MediaId=539d62b2-e39a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=22a1c1a5-e39a-f011-8e58-001dd8b724b7&MediaId=559d62b2-e39a-f011-8e58-001dd8b724b7""]",2025-09-26 11:34:28.341357-04:00
10516402,E Ann St,MI,DZS3068,,2025-09-26 10:46:00-04:00,,OPEN,25.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjVlYzRkN2QzLWU3OWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",PHOTO(S)TAKENMETERBAGTOWAWAY,"[""A04 C126 10:59 (1) A04-PARKED IN NO PARKING ZONE SIGNED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=5ec4d7d3-e79a-f011-8e58-001dd8b724b7&MediaId=dfa6a550-e89a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=5ec4d7d3-e79a-f011-8e58-001dd8b724b7&MediaId=e3a6a550-e89a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=5ec4d7d3-e79a-f011-8e58-001dd8b724b7&MediaId=e4a6a550-e89a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=5ec4d7d3-e79a-f011-8e58-001dd8b724b7&MediaId=c15fae56-e89a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=5ec4d7d3-e79a-f011-8e58-001dd8b724b7&MediaId=d05fae56-e89a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=5ec4d7d3-e79a-f011-8e58-001dd8b724b7&MediaId=6060ae56-e89a-f011-8e58-001dd8b724b7""]",2025-09-26 11:34:33.954256-04:00
10516404,Wall St,MI,19AJX1,,2025-09-26 12:35:00-04:00,,OPEN,55.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6IjRiMjI1NmVlLWY2OWEtZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI",TIRENOTEDANDEXPIREDSTART,"[""A45 C126 10:59 (2) A45-PARKED OVER LEGAL TIME LIMIT SIGNS POSTED""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=4b2256ee-f69a-f011-8e58-001dd8b724b7&MediaId=32b2e80c-f79a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4b2256ee-f69a-f011-8e58-001dd8b724b7&MediaId=34b2e80c-f79a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4b2256ee-f69a-f011-8e58-001dd8b724b7&MediaId=37b2e80c-f79a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4b2256ee-f69a-f011-8e58-001dd8b724b7&MediaId=38b2e80c-f79a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4b2256ee-f69a-f011-8e58-001dd8b724b7&MediaId=3ab2e80c-f79a-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=4b2256ee-f69a-f011-8e58-001dd8b724b7&MediaId=306f0a13-f79a-f011-8e58-001dd8b724b7""]",2025-10-20 16:20:27.050951-04:00
10516417,Oxford Rd,MI,2PBR47,,2025-09-26 15:16:00-04:00,,OPEN,55.00,https://annarbor.citationportal.com/Citation/Information?i=eyJhIjoiNWZlYWY0ODgtMWExYS1lZjExLThlNDEtMDAxZGQ4YjcyNGI3IiwiYyI6ImIxZDJhMzhmLTBkOWItZjAxMS04ZTU4LTAwMWRkOGI3MjRiNyJ9,"City of Ann Arbor, MI","PHOTO(S) TAKEN | TOW AWAY ZONE | VEHICLE MUST BE 4 FT FROM CURB CUT, VEH PAST CURB CUT","[""A20 C126 10:56 (2) A20-PARKED IN FRONT OF DRIVEWAY""]","[""https://annarbor.citationportal.com/Citation/Image?CitationId=b1d2a38f-0d9b-f011-8e58-001dd8b724b7&MediaId=3fd3a38f-0d9b-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=b1d2a38f-0d9b-f011-8e58-001dd8b724b7&MediaId=4d0f5ca2-0d9b-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=b1d2a38f-0d9b-f011-8e58-001dd8b724b7&MediaId=500f5ca2-0d9b-f011-8e58-001dd8b724b7"", ""https://annarbor.citationportal.com/Citation/Image?CitationId=b1d2a38f-0d9b-f011-8e58-001dd8b724b7&MediaId=4d5e02a9-0d9b-f011-8e58-001dd8b724b7""]",2025-10-20 16:20:45.752788-04:00
